Operating Revenue ID	Local Government Operating Revenue	State Government Operating Revenue	Federal Government Operating Revenue	Other Operating Revenue
5660	107854	9812	2875	15507
5661	58713	7175	7900	2913
5662	614653	527887	3500	17000
5663	545933	3895	650	0
5664	494086	100751	6400	74849
5665	1503870	5214	3500	23220
5666	1402889	67579	24892	36709
5667	36674034	18412477	641618	2159181
5668	4636794	2007910	38332	433091
5669	1097812	439232	8600	41903
5670	97331	12277	4000	0
5671	598009	15112	0	0
5672	226842	1611	31256	4656
5673	3157416	8335	0	129490
5674	1489462	5541	100656	137050
5675	271183	1748	67199	3168
5676	67922	0	0	3463
5677	9522315	8056	105896	405856
5678	299110	1778	13241	5180
5679	84837	628	0	0
5680	673552	28463	0	91395
5681	37635	1397	0	36134
5682	48071	3270	0	96606
5683	45206	0	0	5125
5684	91300171	9580840	1025497	12287548
5685	23739238	3572600	0	1355069
5686	174233	12259	0	16339
5687	162206	3772	0	22912
5688	122165	8272	0	8290
5689	136697	4608	0	10919
5690	1136330	26098	0	70294
5691	564143	18061	0	34444
5692	217360	4234	0	15839
5693	455755	6121	0	34185
5694	184489	2020	0	11556
5695	351301	5473	0	18450
5696	1000	14606	0	28913
5697	487739	15104	0	17844
5698	800689	17962	0	36386
5699	970383	29671	0	77963
5700	359270	5409	0	11019
5701	545668	15933	0	49718
5702	160827	3900	0	9620
5703	133695	3771	0	4764
5704	652760	12635	0	46388
5705	181145	4733	0	11426
5706	358238	8542	0	16826
5707	1806939	72156	0	240227
5708	469337	17569	0	33706
5709	62700	3972	0	1331
5710	20450	3972	0	8779
5711	69035	3972	0	11235
5712	60416	3972	0	30362
5713	90000	4515	0	12523
5714	22300	3972	0	36003
5715	54300	3972	0	4963
5716	979465	55897	0	77159
5717	40000	12050	0	104888
5718	45698	5315	0	9642
5719	367500	4662	0	11805
5720	0	20827	7000	500
5721	17500	59012	0	38039
5722	16200	3972	0	29224
5723	71478	6710	0	8697
5724	50000	3972	0	7866
5725	25000	4015	0	9442
5726	19100	3972	0	7731
5727	145000	6375	0	42660
5728	27000	3972	0	10975
5729	111900	3972	0	69299
5730	14580	3972	0	21768
5731	158000	5650	0	168086
5732	36500	1272	0	41544
5733	365000	71909	0	810848
5734	22000	3972	0	8948
5735	109950	11430	0	62098
5736	74000	3972	0	36163
5737	31160	3972	0	17080
5738	10900	3972	0	22968
5739	98511	5305	0	30314
5740	24000	3972	0	18203
5741	21200	6672	0	16047
5742	89900	7030	0	171834
5743	32381	4097	0	6818
5744	26800	4097	0	5943
5745	29730	4097	0	3713
5746	41360	1258	0	3585
5747	32500	4098	0	8026
5748	17000	4098	0	39929
5749	28750	6618	0	7975
5750	155675	5400	0	35620
5751	54474	5170	0	15976
5752	38000	4097	0	9994
5753	20000	1252	0	8993
5754	25257	4112	0	23504
5755	37800	4097	0	7598
5756	25200	4098	0	10784
5757	405216	5963	0	88937
5758	27150	4097	0	3618
5759	32949	2891	85	34990
5760	122508	2159	100	54137
5761	35198	1516	0	2713
5762	32000	1396	0	2014
5763	42500	1397	0	13453
5764	196964	3413	0	82511
5765	47900	1398	0	647
5766	601503	78509	0	323194
5767	73500	1398	0	62331
5768	292700	2870	0	30117
5769	35100	1397	0	6659
5770	15731	1398	0	752
5771	31000	1398	0	8194
5772	26900	1397	0	17104
5773	45500	1397	0	9785
5774	145000	4095	0	17866
5775	61000	1398	0	14822
5776	162054	1884	0	46784
5777	610563	3958	77	15742
5778	19441	1398	0	3417
5779	35000	1598	0	11002
5780	14500	1711	0	4022
5781	19500	1598	0	6322
5782	85000	2221	0	19536
5783	811000	119614	0	53954
5784	87173	1458	100	5046
5785	19522	1398	0	3387
5786	25000	1398	0	30304
5787	41000	1558	0	1729
5788	9500	1398	0	13689
5789	10000	1398	0	21567
5790	62936	1598	0	473
5791	9365	1598	0	108489
5792	42100	1598	0	21342
5793	222998	1682	0	11529
5794	9500	1597	0	28611
5795	63271	1598	0	16422
5796	99125	1687	0	0
5797	10000	1398	0	18461
5798	10500	1398	0	19840
5799	17000	54613	0	31083
5800	20000	1398	200	139202
5801	26500	1598	0	8953
5802	29625	1598	0	8321
5803	0	263433	0	60641
5804	544492	5964	0	70567
5805	142966	4040	0	108429
5806	192988	2638	0	24104
5807	742000	15420	0	239090
5808	40950	11270	0	51560
5809	50000	4270	0	26066
5810	20000	11270	0	5633
5811	43300	3270	0	41716
5812	34500	11270	0	32380
5813	69200	1270	0	4484
5814	93331	4316	0	15338
5815	0	3270	0	139634
5816	360150	11950	0	102984
5817	63050	5288	0	33431
5818	63828	4770	0	10121
5819	0	4565	0	12938
5820	36990	11270	0	10439
5821	37340	11270	0	21235
5822	45590	15015	0	381698
5823	198183	22582	0	94585
5824	180000	21358	0	51611
5825	19862	2870	0	62557
5826	32612	1570	0	4370
5827	27612	1270	0	17770
5828	26112	2870	0	25381
5829	12312	1270	0	95461
5830	36412	1270	0	5896
5831	43862	1871	0	64832
5832	199147	4161	0	34951
5833	3012655	155699	0	1084077
5834	90971	1270	0	18265
5835	153585	1288	0	112179
5836	1874438	79368	0	101426
5837	56411	1398	0	11272
5838	908275	45187	0	43846
5839	115649	2091	0	16096
5840	627549	6122	0	26868
5841	15387	1398	0	32047
5842	41044	1615	0	10552
5843	576287	10657	0	22979
5844	37502	7810	0	9321
5845	26500	1398	0	15313
5846	9500	1394	0	8245
5847	138000	1749	0	38506
5848	70650	1398	0	55731
5849	994970	7988	0	27946
5850	136433	1549	0	6773
5851	174868	3398	0	14354
5852	16000	20269	0	17909
5853	41520	5272	0	271
5854	26000	3398	0	14554
5855	18000	116660	0	27412
5856	6000	3398	0	25404
5857	0	1561	217	267721
5858	13000	3266	0	6185
5859	40250	4438	0	12185
5860	74708	1398	0	14644
5861	11000	1398	0	19210
5862	509142	10839	0	23310
5863	1550	3398	0	69375
5864	112222	1398	0	58381
5865	11100	3398	0	27061
5866	176452	4193	0	9906
5867	3750	3398	0	24532
5868	5500	3398	0	14547
5869	60622	3398	0	3872
5870	15500	3398	0	3879
5871	50490	3398	0	5580
5872	449983	8032	0	232868
5873	13200	3398	0	16851
5874	60499	3398	0	1384
5875	7600	3445	0	6713
5876	25000	3398	0	26475
5877	325333	3783	0	23337
5878	63333	2571	0	58098
5879	108083	3168	400	181980
5880	132333	4486	0	64763
5881	211333	3002	400	42846
5882	12333	2571	0	7811
5883	140333	2571	475	40910
5884	70333	2571	0	24048
5885	46533	2858	75	32569
5886	70332	2571	0	23420
5887	62000	1391	75	45821
5888	920781	7759	1510	35334
5889	225070	2400	400	13541
5890	854060	7939	0	65625
5891	507919	4104	0	0
5892	410524	5762	0	28874
5893	100000	1443	75	387058
5894	125000	1318	475	54352
5895	390000	2384	475	40306
5896	79200	1297	75	7526
5897	360000	2687	0	39163
5898	6455015	254895	1585	280511
5899	596521	4338	475	60952
5900	362129	3980	400	57063
5901	320000	20280	980	49710
5902	225000	2147	1506	574427
5903	77000	1324	768	85372
5904	143000	1317	0	14052
5905	123000	1329	75	10984
5906	125000	1357	1290	18283
5907	638349	7132	1585	42702
5908	97282	2465	0	9669
5909	168695	3501	0	13425
5910	609102	3310	0	26052
5911	192568	26641	0	41712
5912	144201	1271	0	22069
5913	65780	1271	0	29956
5914	56445	1271	0	3143
5915	90657	1271	0	4081
5916	396068	4972	4975	14693
5917	254344	2116	0	30668
5918	308000	1437	75	19638
5919	104695	20071	400	542485
5920	574776	3787	400	20933
5921	783069	3447	1910	48699
5922	318562	3211	0	32827
5923	417185	3286	0	12119
5924	124300	1271	1003	24772
5925	772162	5651	0	52839
5926	306300	3237	2420	12487
5927	850581	4941	0	62531
5928	120000	1271	400	15025
5929	429936	2334	1596	7160
5930	396000	3676	2200	103792
5931	97500	3271	1501	22736
5932	25529	3995	0	6944
5933	273201	2374	1667	82744
5934	283002	1632	1348	23631
5935	521964	5115	75	29854
5936	262725	1472	1297	54588
5937	189188	1145	0	9916
5938	134600	3271	1244	119172
5939	534775	4220	1327	22854
5940	50397	4771	0	571
5941	79450	1271	0	5344
5942	313601	2066	0	7756
5943	174705	4311	0	12593
5944	29591	3271	0	6801
5945	89145	29435	0	27780
5946	48756	1271	0	4739
5947	38581	1258	0	9484
5948	48755	3271	295	0
5949	111591	19464	0	26495
5950	48796	1145	0	5021
5951	14091	4771	0	297
5952	76453	3271	0	3599
5953	340487	2578	0	16956
5954	398171	1860	0	30274
5955	516681	7987	0	45646
5956	38317	1270	0	4143
5957	22290	1271	0	106355
5958	207748	1258	0	20762
5959	123651	1589	0	6441
5960	170065	2662	0	1865
5961	333425	4008	0	93411
5962	19464	3145	0	9626
5963	26320	1271	0	86904
5964	18384	1271	0	497
5965	24244	1145	0	89321
5966	51349	1271	0	9318
5967	207282	4753	0	128536
5968	25716	1271	0	19422
5969	469934	6819	0	76736
5970	65000	1271	0	7489
5971	27240	1369	0	3768
5972	71338	3724	0	19165
5973	17792	1271	0	2691
5974	43838	1145	0	7153
5975	1341679	29465	0	63765
5976	61338	2532	0	51968
5977	939450	41230	0	462503
5978	2225	1300	0	6175
5979	181585	13655	1584	39246
5980	19458	2271	0	6217
5981	945921	11260	0	46726
5982	33210	2145	0	88301
5983	270509	12557	1121	180802
5984	303500	10116	275	43499
5985	136877	3758	375	4857
5986	70000	6356	3695	233542
5987	950	1886	0	224766
5988	27419	3117	0	31032
5989	13000	1272	0	5490
5990	79625	1617	55	53847
5991	70000	1258	0	55700
5992	4855353	44683	0	193562
5993	257255	6154	250	19520
5994	115000	5690	390	27365
5995	60517	3272	175	33156
5996	45911	3272	275	3806
5997	3866709	38194	0	38392
5998	3736030	42233	0	71600
5999	498692	2086	0	12244
6000	2646229	10441	0	31811
6001	2605776	115964	0	158022
6002	6625746	239327	0	149289
6003	847545	22955	0	21551
6004	90469	1307	0	21686
6005	3136992	15191	0	153511
6006	3744036	33669	0	106239
6007	1414631	4773	0	31354
6008	2297817	27422	0	41183
6009	5722588	41865	0	101036
6010	3185069	25008	0	97743
6011	2746125	9075	0	40395
6012	8734644	50387	0	132832
6013	2836989	31100	0	61530
6014	5336181	34013	0	148205
6015	4194583	46692	0	229717
6016	1159353	22748	0	160911
6017	1157080	19591	0	23948
6018	4862900	12196	0	81888
6019	1290848	6744	0	36706
6020	2789729	31531	0	88886
6021	7113692	258942	0	89855
6022	1437328	2456	0	81033
6023	3183863	37195	0	67474
6024	1195951	25573	0	37606
6025	693502	26360	0	27230
6026	4847832	8218	0	112662
6027	5543472	74319	0	166359
6028	3396826	34247	0	73769
6029	1853712	30538	0	25090
6030	2933325	26799	0	59727
6031	2692800	13866	0	39132
6032	2201071	9576	0	27567
6033	4272352	35879	0	50538
6034	1822919	4245	0	44280
6035	2546943	24005	0	31039
6036	6626600	18905	0	168343
6037	6926233	43479	0	192321
6038	3259577	55556	0	91078
6039	2866653	5098	0	41024
6040	4681872	143428	0	59086
6041	312405	2023	0	44286
6042	1925384	10073	0	131490
6043	6699991	17512	0	55430
6044	4133813	12022	0	99715
6045	1370509	56230	0	35346
6046	2351400	14937	0	31318
6047	3336228	26570	0	85277
6048	3028320	30778	0	163432
6049	469920	17133	0	19996
6050	1252278	13689	275	104835
6051	84533	12747	0	15136
6052	61599	11272	0	19383
6053	316534	12515	0	96525
6054	99401	11447	0	2791
6055	56485	11272	0	1200
6056	78240	10285	270	3791
6057	406903	9852	0	14408
6058	1468317	8912	0	77142
6059	103000	1146	0	15117
6060	192684	9088	0	10740
6061	1915520	199875	0	66798
6062	1536587	14642	270	82922
6063	95518	7572	270	35879
6064	124662	7690	0	3906
6065	55284	7871	270	34285
6066	94430	7587	0	27563
6067	672650	10058	0	34763
6068	107318	2296	270	32252
6069	86570	9072	0	16055
6070	561707	141334	270	49530
6071	48276	6398	0	5133
6072	68694	5398	0	2022
6073	40945	4398	0	61445
6074	30334	3398	0	10648
6075	16132	3398	0	3133
6076	100947	3898	0	13734
6077	26001	3272	0	1438
6078	50564	1398	0	49289
6079	137138	7464	0	433243
6080	55448	3398	0	22320
6081	88960	4258	0	14435
6082	38537	3980	0	13315
6083	36168	4898	0	4029
6084	8515	4398	0	5162
6085	17032	1398	0	3876
6086	36870	3898	0	2114
6087	58741	7398	0	20581
6088	53381	1398	0	3489
6089	31885	3272	0	547
6090	36833	7398	0	4266
6091	19427	4398	0	1842
6092	29409	4398	0	20609
6093	31543	4398	0	1111
6094	4874	3898	0	5794
6095	1255310	120453	0	68568
6097	18525	1272	0	3760
6098	38768	1398	0	12551
6099	42815	1398	0	16800
6100	81755	1439	0	35361
6101	18750	1398	0	5181
6102	22012	1398	0	82484
6103	1795	1398	145	8614
6104	19379	1398	0	3240
6105	5719	2798	0	3021
6106	74190	7398	0	2670
6107	245408	8362	0	12098
6108	61583	9402	0	5131
6109	85368	7398	0	33052
6110	15688	2398	0	1157
6111	1123768	8666	425500	47412
6112	35906	4258	0	3815
6113	93732	4398	0	15238
6114	111801	4258	0	6882
6115	39024	6898	0	11348
6116	207858	17211	0	92898
6117	109871	1398	0	2246
6118	34577	1398	0	21137
6119	29362	7398	0	1392
6120	77000	7046	0	27474
6121	9050	4015	0	4486
6122	30583	4398	0	3884
6123	20850	9397	0	922
6124	52600	3398	0	1274
6125	57594	5530	0	73254
6126	622068	3993	0	87273
6127	32500	4398	0	34055
6128	108059	1398	0	10397
6129	85000	1398	0	3419
6130	556273	60418	0	47122
6131	466500	5266	0	35089
6132	11700	1398	0	2300
6133	37000	1398	0	4694
6134	60160	8230	0	6230
6135	12440436	1820898	136589	581624
6136	1389810	15322	0	60084
6137	295820	11461	0	23381
6138	1310717	3921	0	63061
6139	296514	1272	0	11277
6140	63000	3925	0	8577
6141	292000	1445	0	20062
6142	1590833	2439	0	124643
6143	74000	3567	0	17064
6144	144797	4612	0	14179
6145	3666520	75330	0	509776
6146	1202569	4155	0	57812
6147	511042	3508	0	60118
6148	537834	4998	0	26408
6149	217000	4182	0	6350
6150	733000	6694	0	42124
6151	302898	1571	0	11093
6152	143939	11773	0	130339
6153	189100	20012	0	40144
6154	85000	11272	0	49906
6155	468068	16726	0	51120
6156	284479	63231	0	75786
6157	141880	5901	0	24113
6158	213105	4752	0	24658
6159	87550	3972	0	15701
6160	114080	4065	0	25813
6161	1943480	24620	547	122256
6162	469322	27064	0	63773
6163	1071514	7791	0	83992
6164	118000	10000	0	67241
6165	184675	2435	0	15852
6166	2458167	10446	0	110030
6167	1571832	25230	0	74925
6168	3322475	40791	0	182437
6169	1150631	16190	0	302576
6170	449031	19377	0	20098
6171	260500	2405	0	20288
6172	1735805	14101	2895	126113
6173	1707185	9518	0	87053
6174	1138051	8218	0	91768
6175	12328636	470842	112465	3227478
6176	179068	1763	0	7752
6177	138419	1522	0	34173
6178	476110	11518	0	42176
6179	1883473	11201	0	106777
6180	17262	1272	0	5592
6181	47000	5591	0	19227
6182	616000	16765	0	219461
6183	71700	14095	0	139101
6184	135011	1535	0	14660
6185	485425	155827	0	75355
6186	87950	11831	0	13442
6187	101110	1272	0	25092
6188	140000	1389	0	11850
6189	111000	12539	0	46874
6190	374213	5981	0	67799
6191	266289	9299	0	18683
6192	318973	14648	0	17250
6193	231565	2404	0	24999
6194	130003	1288	0	10381
6195	463000	3987	0	41508
6196	539235	13163	0	23378
6197	285000	1804	0	21353
6198	28500	1398	0	33216
6199	51088	11272	0	11853
6200	296514	12020	0	26230
6201	283584	12483	0	27166
6202	468000	12683	0	186140
6203	66973	1144	0	22886
6204	124292	3772	0	46271
6205	180150	6124	0	18510
6206	37162	3772	0	9016
6207	63032	3772	0	35720
6208	175000	4250	0	15021
6209	37078	3772	0	19772
6210	56217	3772	0	848
6211	162856	3989	0	19183
6212	34477	3898	0	7644
6213	108239275	10354588	2950716	3603944
6214	505537	3684	0	16711
6215	1055295	4783	300	58254
6216	361304	2449	0	19648
6217	1223300	5202	0	28930
6218	689445	3120	0	26018
6219	221113	1509	0	39768
6220	3039845	19782	0	112966
6221	1108084	11665	0	30906
6222	55000	1398	0	7814
6223	4181560	242952	0	55212
6224	217100	4996	0	51968
6225	992693	5698	0	29898
6226	490744	2177	0	82213
6227	441695	3329	300	23817
6228	1148321	6613	1006	153712
6229	1033835	6609	300	23991
6230	755158	1992	0	67719
6231	5073274	16031	0	78668
6232	2772850	6666	0	62765
6233	4988328	19943	300	80973
6234	2787588	5944	300	377634
6235	532026	1665	0	17963
6236	419264	1481	0	42250
6237	2129009	4950	300	49021
6238	319209	1378	0	27952
6239	371031	1520	0	15445
6240	7049858	49231	0	322960
6241	455000	4575	0	79093
6242	2908057	9518	0	92992
6243	719967	2609	0	9096
6244	193358	1322	0	10526
6245	2215897	18948	0	48062
6246	1294057	3677	0	18355
6247	250000	3320	0	6990
6248	35714	2522	0	14306
6249	388324	3098	0	29882
6250	376504	2787	300	15694
6251	197714	5061	0	50707
6252	1034098	69516	0	22834
6253	49214	8833	0	16284
6254	15000	1398	0	158638
6255	923132	3716	0	34280
6256	325508	1840	0	26884
6257	168775	8772	0	8979
6258	31382	4772	0	20544
6259	159172	8921	0	9260
6260	520366	11369	0	31354
6261	3902599	27582	0	134483
6262	84000	9548	0	10035
6263	343522	5736	0	16244
6264	291000	11711	0	56850
6265	5008990	109755	0	220109
6266	101400	3190	429	5091
6267	127360	3802	0	20169
6268	255498	12035	0	7070
6269	49131	1604	0	53292
6270	22255	1272	0	1054
6271	3295543	254049	332	721133
6272	85450	1604	0	17386
6273	65298	3250	0	29231
6274	28900	1604	0	17116
6275	99500	11752	0	4608
6276	39900	1272	0	25437
6277	71691	2572	0	9139
6278	64487	2904	0	20984
6279	18500	1604	0	31754
6280	19425	1272	332	186627
6281	144000	1631	0	51693
6282	75147	4375	0	20426
6283	45684	1272	0	7758
6284	25000	1298	0	4876
6285	904691	1750	0	44683
6286	2927549	11815	0	69979
6287	2238096	3982	4715	37909
6288	2752868	9868	0	216529
6289	2201676	4481	0	57903
6290	5645159	10450	0	175426
6291	7133939	34071	0	90663
6292	972918	4751	0	116283
6293	3788809	8678	0	109208
6294	868928	8105	0	23204
6295	11800	1402	0	3189
6296	3064644	5846	0	49157
6297	14199524	16267	0	1072854
6298	3341584	36861	0	156670
6299	2614994	6939	0	135727
6300	3473673	11331	0	43376
6301	3533000	12932	0	145860
6302	1445643	2508	0	283446
6303	3127054	16334	0	48898
6304	7109584	24298	0	59327
6305	1497999	8357	0	687448
6306	3769664	6656	0	147236
6307	50000	4434	0	171674
6308	4642653	5585	0	80387
6309	971931	5153	0	60212
6310	1808402	3793	0	404981
6311	9305903	61633	9429	177669
6312	8662755	9051	0	120598
6313	5750401	10050	0	74899
6314	3312931	13904	0	51363
6315	4248257	17617	0	55150
6316	1295433	1751	0	41558
6317	6747406	17015	0	194052
6318	712705	0	0	27374
6319	2879773	15160	0	51284
6320	9330418	33721	0	188874
6321	8208726	328455	0	128971
6322	4208658	11719	0	59674
6323	5152262	9176	0	77342
6324	680620	1398	0	63758
6325	3430620	18698	0	66250
6326	2230285	88197	0	2635379
6327	3645826	5809	0	56921
6328	5119736	21890	0	85542
6329	540436	1668	0	70954
6330	9430254	87625	0	147080
6331	3463172	16223	0	123416
6332	13146533	42865	0	126253
6333	4254997	13984	0	116120
6334	406427	5018	0	32175
6335	3434261	16032	0	130041
6336	4017612	8163	0	68905
6337	2749421	5392	0	115973
6338	1367038	3040	0	41166
6339	8289073	465757	0	268175
6340	90971	1272	0	51567
6341	34290	104386	0	5071
6342	219035	4422	0	14565
6343	2480709	21441	0	95303
6344	3824085	22213	0	82623
6345	3390342	9395	0	95991
6346	126483	1258	0	2616
6347	520827	3185	0	17276
6348	44048	1272	0	71507
6349	1123619	4583	0	20564
6350	41000	2907	0	18603
6351	71200	1272	0	2694
6352	10350	1272	0	42734
6353	117325	1557	0	4121
6354	1761078	4757	0	95863
6355	22538	1398	0	23622
6356	49940	3820	0	34819
6357	108870	2441	0	5684
6358	53467	15517	0	6781
6359	98543	4042	0	2741
6360	29015	1271	0	1895
6361	46675	1398	0	38697
6362	574608	14261	0	86494
6363	27432	1677	0	6571
6364	129297	2242	0	23085
6365	299827	3173	0	10126
6366	704660	16805	0	18450
6367	1596509	12636	0	32199
6368	339856	1531	0	165781
6369	381579	18549	0	106396
6370	578735	2263	0	32432
6371	1283307	2992	0	56460
6372	2845229	7013	0	147112
6373	810446	2481	0	119661
6374	706825	2828	0	14346
6375	1608851	5159	0	30247
6376	3421196	13798	0	84315
6377	2355806	7342	0	24223
6378	801740	4271	0	79004
6379	736835	2004	0	68078
6380	593227	2308	0	191996
6381	2016704	4595	3074	72653
6382	2542076	4922	0	115495
6383	1332826	5389	0	60950
6384	1662340	3234	2966	25035
6385	3206805	17666	42000	37322
6386	4549320	116923	9857	119367
6387	317000	2565	0	103426
6388	3673509	15098	1700	86855
6389	931343	7464	700	89158
6390	553275	3544	0	180283
6391	2513897	76724	0	55749
6392	1378990	10170	0	129444
6393	644074	56510	0	32250
6394	218424	2120	0	764
6395	1170000	4794	0	364939
6396	3503058	6278	0	81799
6397	993746	5365	0	17835
6398	356935	4352	0	136364
6399	1411891	7853	0	106312
6400	482300	1977	0	13158
6401	5999944	24508	0	106398
6402	8211177	51445	0	131191
6403	2251631	10432	0	54228
6404	242230	3358	0	92168
6405	143794	3138	0	25007
6406	569300	3262	0	11123
6407	143090902	26832007	968394	124399691
6408	54084	2571	0	57103
6409	2653107	7876	825	106780
6410	63400	1272	0	27749
6411	2332543	14760	0	72925
6412	0	1398	0	2708
6413	132531	3758	429	10644
6414	67554	1272	0	13694
6415	59485	1272	0	14654
6416	54884	1271	0	13535
6417	1460031	3977	0	19439
6418	1625821	2907	0	31446
6419	34728	4398	0	7004
6420	2702038	244438	0	297126
6421	70112	1270	0	29909
6422	156650	21931	0	2615
6423	0	1799	0	199010
6424	172630	11589	0	14236
6425	22221	28009	0	9249
6426	50488	11270	0	5722
6427	15000	3398	0	1866
6428	75000	1398	0	4884
6429	17000	3972	0	19880
6430	190361	2687	0	7394
6431	117882	4328	429	21291
6432	343525	3490	0	7476
6433	612723	2750	34167	144791
6434	2447438	2843	0	90838
6435	66644	1272	0	7627
6436	41914	4211	0	17925
6437	93143	221684	0	10273
6438	9406758	10777408	0	2265193
6439	0	241358	0	11793
6440	0	55000	0	7500
6441	706771	1252528	0	148744
6442	292391	784679	0	77313
6443	80344	208518	0	40995
6444	98380	241494	0	30341
6445	120092	208293	0	43545
6446	391510	954736	0	118205
6447	71725	120973	0	5518
6448	1122262	1185392	0	73085
6449	223402	308592	0	68937
6450	69465	131251	0	43308
6451	1928244	598867	0	373580
6452	399415	799983	0	126931
6453	0	386402	0	40458
6454	3318443	4629114	0	752654
6455	0	386402	0	14790
6456	0	63756	0	9581
6457	0	1130320	0	77536
6458	247807	522021	0	67853
6459	8867	111098	0	5484
6460	1291638	1397677	0	129682
6461	230621	388097	0	14156
6462	0	118725	0	6840
6463	119577	211976	0	22762
6464	0	170799	0	5785
6465	876853	1250602	0	396482
6466	0	199461	0	11696
6467	41926	296623	0	24290
6468	487590	900925	0	281589
6469	0	479198	0	55793
6470	239793	412162	0	95982
6471	222309	420116	0	63514
6472	0	353093	0	14808
6473	661560	1123962	0	133958
6474	407491	491316	0	96872
6475	6429549	6253008	205217	1509434
6476	0	207206	0	19035
6477	138526	247831	0	28232
6478	0	550049	0	110785
6479	242662	686881	0	46100
6480	0	218036	0	8727
6481	4322069	2013474	0	1013898
6482	4861192	2493692	0	950128
6483	0	207205	0	27635
6484	1016878	2036247	0	293167
6485	16172491	35617885	0	4494165
6486	0	1415591	0	107106
6487	25132257	19896671	0	9871760
6488	36875687	18472744	0	7255193
6489	5590586	2322566	0	1531874
6490	181034	265386	0	75909
6491	0	194874	0	9999
6492	0	723179	0	62153
